artist,song,genre,rock,hiphop,country
shinedown,darkside,rock,0.9999999998062776,5.1701681951676955e-34,1.9352984376283188e-10
shinedown,yer_majesty,rock,0.6760794754594304,5.64183314398846e-28,0.32392052454050146
shinedown,i_own_you_bonus_track,rock,0.9998094682573179,5.806302908407768e-23,0.0001905317428786943
shinedown,trade_yourself_in,rock,0.9133975696771208,1.627309917788775e-27,0.08660243032297978
shinedown,crying_out,rock,0.5778930731694849,7.857136829689777e-22,0.4221069268304746
shinedown,better_version,rock,0.11959973838005325,1.0345311649824403e-17,0.8804002616198475
shinedown,i_dare_you__clear_channel_stripped,rock,0.9999999999931788,5.689459543331678e-26,6.889816999064868e-12
shinedown,fly_from_the_inside_live_acoustic_from_wxdx__pittsburgh,rock,0.9994654238179578,1.185245299202264e-22,0.0005345761819810819
shinedown,fly_from_the_inside_live_acoustic_from_kansas_city,rock,0.9975062383116469,1.7588065775366985e-21,0.002493761688412935
shinedown,fly_from_the_inside_live_acoustic_from_kansas_city,rock,0.9975062383116469,1.7588065775366985e-21,0.002493761688412935
shinedown,bully__the_live_room,rock,0.944880934552586,3.5703572471167645e-56,0.055119065447258524
shinedown,start_over_from_leave_a_whisper_sessions,rock,0.9999998719190526,6.904059051205412e-16,1.2808100593268435e-07
shinedown,diamond_eyes_boomlay_boomlay_boom_bonus_track,rock,2.5186320999864435e-07,4.251076034614311e-36,0.9999997481368472
shinedown,all_i_ever_wanted,rock,5.982975648675163e-06,6.248451240334271e-32,0.9999940170243272
shinedown,the_crow__the_butterfly_pull_mix,rock,5.1088745995022014e-08,7.4807899548404e-30,0.9999999489111828
shinedown,the_crow__the_butterfly_pull_mix,rock,5.1088745995022014e-08,7.4807899548404e-30,0.9999999489111828
shinedown,ill_follow_you__the_live_room,rock,0.04973492083550386,2.6020583968821196e-39,0.9502650791644751
shinedown,if_you_only_knew_warner_germany_acoustic_session,rock,2.677773705718674e-05,1.2844265254427942e-31,0.9999732222629135
shinedown,if_you_only_knew__itunes_session,rock,0.00013362001218968008,1.795415494923713e-29,0.9998663799878013
shinedown,amaryllis__the_live_room,rock,0.682765440839259,7.330510841151512e-25,0.3172345591607077
shinedown,lady_so_divine,rock,0.00010308200992941696,1.813388579714952e-38,0.9998969179901471
shinedown,one__clear_channel_stripped,rock,0.4700979830474057,1.7525524678790276e-25,0.5299020169526316
shinedown,no_more_love,rock,0.9015607216712069,8.188112547700365e-35,0.09843927832875123
shinedown,save_me_live_from_atlanta,rock,0.9999550732090206,8.466699531389466e-13,4.492679014653377e-05
shinedown,break,rock,0.9937998172742858,7.165559105921596e-27,0.0062001827256493135
shinedown,second_chance__acoustic_bonus_track,rock,0.9965994078717652,3.065088767742034e-26,0.003400592128216716
shinedown,second_chance_acoustic,rock,0.9952107250576383,6.191363019721646e-27,0.004789274942372251
shinedown,second_chance_acoustic,rock,0.9952107250576383,6.191363019721646e-27,0.004789274942372251
shinedown,second_chance__itunes_session,rock,0.9883326717130352,1.4195255448117112e-26,0.011667328286993463
shinedown,simple_man__live,rock,0.992813285219834,2.0897909480302462e-35,0.0071867147801799106
shinedown,simple_man__live,rock,0.992813285219834,2.0897909480302462e-35,0.0071867147801799106
shinedown,simple_man__rock_version,rock,0.9967834932338115,6.869280499174018e-33,0.003216506766130104
shinedown,simple_man__live,rock,0.992813285219834,2.0897909480302462e-35,0.0071867147801799106
shinedown,simple_man__live,rock,0.992813285219834,2.0897909480302462e-35,0.0071867147801799106
shinedown,my_name_wearing_me_out,rock,0.999999997337909,2.0585817605676282e-21,2.6621756874148534e-09
shinedown,atmosphere,rock,9.83550607313719e-05,4.283387766941193e-19,0.9999016449392288
shinedown,evolve,rock,1.0,7.39365675431978e-29,1.482696658200932e-14
shinedown,son_of_sam_bonus_track,rock,0.9680530960332839,1.1697095861152505e-25,0.03194690396663238
shinedown,falling_fearless__demo,rock,0.9954254828931566,7.403904015866813e-26,0.004574517106795289
shinedown,miracle__the_live_room,rock,0.0856277631459379,4.94611973883253e-28,0.914372236854151
shinedown,45__acoustic,rock,0.9920496449935448,4.502498002493757e-35,0.007950355006281499
shinedown,cyanide_sweet_tooth,rock,0.7817654987806001,9.261986618066346e-06,0.21822523923273515
shinedown,45_acoustic_version,rock,0.9995526393695842,2.892906367463633e-27,0.0004473606305042372
shinedown,lost_in_the_crowd,rock,0.9713988923838457,3.1902473173296912e-22,0.028601107616169606
shinedown,in_memory,rock,0.999956936667126,2.2021120212543638e-21,4.3063332917643856e-05
shinedown,some_day,rock,6.996475636409279e-07,9.409149621812323e-23,0.9999993003523461
shinedown,carried_away__demo,rock,0.9990456976077441,1.8384169337768147e-32,0.0009543023923335066
shinedown,beyond_the_sun,rock,0.9998979195439243,1.3051502783621626e-34,0.0001020804560114958
shinedown,leave_a_whisper__from_leave_a_whisper_sessions,rock,0.9937252823122698,5.533400892359742e-13,0.006274717687219948
shinedown,junkies_for_fame_bonus_track,rock,0.9642192019106544,1.6000389996255987e-12,0.03578079808769382
shinedown,devour_live_from_atlanta,rock,0.999999837975351,2.8366407267445044e-20,1.6202459470314347e-07
shinedown,stranger_inside,rock,0.999999999970214,8.027646787343e-35,2.980487685659054e-11
shinedown,lacerated,rock,0.36023783554547023,2.192301966042519e-18,0.6397621644544315
shinedown,what_a_shame,rock,9.670022520343297e-07,1.7087062776329995e-35,0.999999032997961
shinedown,begin_again,rock,0.9999999999995453,6.322785398850721e-30,3.161731905518979e-13
shinedown,save_me__acoustic,rock,0.9999999972112619,3.422699695015619e-19,2.7887641100285627e-09
shinedown,left_out__demo,rock,5.074641697644912e-06,8.46211867296297e-37,0.999994925358494
shinedown,the_dream,rock,0.6356026326803478,7.228117817927956e-16,0.364397367319601
shinedown,call_me__live_acoustic_from_kansas_city,rock,0.0042748676629664984,1.959336173257487e-22,0.9957251323370149
shinedown,call_me__live_acoustic_from_kansas_city,rock,0.0042748676629664984,1.959336173257487e-22,0.9957251323370149
shinedown,call_me__live_acoustic_from_kansas_city,rock,0.0042748676629664984,1.959336173257487e-22,0.9957251323370149
shinedown,sound_of_madness_live_from_atlanta,rock,0.9970438829212682,2.1976734983446203e-36,0.0029561170789503023
shinedown,sound_of_madness_live_from_atlanta,rock,0.9970438829212682,2.1976734983446203e-36,0.0029561170789503023
shinedown,how_did_you_love_piano_version,rock,0.9859536330020133,9.221917095194721e-42,0.014046366997922999
shinedown,energy_bonus_track,rock,0.9999975570169963,4.336388851958867e-32,2.4429829258537795e-06
simon-and-garfunkel,i_am_a_rock,rock,0.9999998399027973,2.4662295100346826e-22,1.6009715928895603e-07
simon-and-garfunkel,the_sound_of_silence,rock,0.9999998189537274,8.438168227668898e-28,1.8104619524882158e-07
simon-and-garfunkel,benedictus,rock,0.9419037069227676,5.664430977059714e-08,0.05809623643292976
simon-and-garfunkel,a_hazy_shade_of_winter,rock,0.15677052845975709,8.824539135630447e-24,0.843229471540298
simon-and-garfunkel,america,rock,0.005810831083282526,2.098979453267614e-14,0.9941891689168018
simon-and-garfunkel,at_the_zoo,rock,0.9999818191510897,1.264424768319628e-13,1.8180848733397604e-05
simon-and-garfunkel,fakin_it,rock,0.0005203117144040148,2.739575863629603e-12,0.9994796882828221
simon-and-garfunkel,mrs_robinson,rock,0.9999862645938434,3.6790469118429994e-34,1.3735406186672565e-05
simon-and-garfunkel,old_friends,rock,0.004326745105610552,9.463090926941193e-16,0.99567325489439
simon-and-garfunkel,overs,rock,0.016678108638548347,1.6612709606502023e-13,0.9833218913612457
simon-and-garfunkel,punkys_dilemma,rock,0.0009770763835164741,4.262872367530668e-06,0.9990186607441668
simon-and-garfunkel,save_the_life_of_my_child,rock,0.9999994125871032,5.175820132679061e-23,5.874129067121453e-07
simon-and-garfunkel,voices_of_old_people,rock,3.230986723697676e-05,4.7251845261592024e-33,0.9999676901328872
simon-and-garfunkel,baby_driver,rock,0.04507930648747661,8.056837824846923e-12,0.9549206935043636
simon-and-garfunkel,bridge_over_troubled_water,rock,0.9997913488147091,1.270280474109568e-26,0.00020865118539323927
simon-and-garfunkel,bye_bye_love,rock,1.0,6.123089203535036e-32,8.440114022715461e-14
simon-and-garfunkel,cecilia,rock,0.9999732086250647,7.03825891289336e-21,2.6791374914250993e-05
simon-and-garfunkel,el_condor_pasa__if_i_could,rock,0.9994158827968107,3.799613886172987e-11,0.0005841171651945769
simon-and-garfunkel,keep_the_customer_satisfied,rock,0.6804732121763751,1.1634506564247763e-20,0.3195267878235648
simon-and-garfunkel,so_long_frank_lloyd_wright,rock,0.990080442262059,1.2244822743875032e-19,0.00991955773797846
simon-and-garfunkel,song_for_the_asking,rock,0.9969931210327646,1.1277347762015841e-10,0.003006878854455967
simon-and-garfunkel,the_boxer,rock,0.9990979094759872,5.143201647487055e-22,0.000902090524087994
simon-and-garfunkel,the_only_living_boy_in_new_york,rock,0.9999999438919092,3.440437971511889e-15,5.610812042331318e-08
simon-and-garfunkel,why_dont_you_write_me,rock,0.6166286680583685,4.69637410687314e-10,0.38337133147191554
simon-and-garfunkel,a_heart_in_new_york,rock,0.9781866565572912,3.36617747374491e-10,0.02181334310605294
simon-and-garfunkel,april_come_she_will,rock,0.9942798678138545,4.437916695530123e-12,0.005720132181651232
simon-and-garfunkel,bookends,rock,0.993596454165444,6.88779289919653e-08,0.00640347695664343
simon-and-garfunkel,fifty_ways_to_leave_your_lover,rock,0.11609534352940669,7.643852271456415e-18,0.8839046564706365
simon-and-garfunkel,homeward_bound,rock,0.034418961704515555,2.202871767994878e-19,0.9655810382955001
simon-and-garfunkel,kodachrome,rock,0.9997274903758873,1.9271986038773004e-15,0.0002725096240424408
simon-and-garfunkel,late_in_the_evening,rock,2.600011286391964e-10,1.1992508112480986e-33,0.9999999997401119
simon-and-garfunkel,mabellene,rock,1.3003093609229328e-09,6.498499294093268e-17,0.99999999869965
simon-and-garfunkel,me_and_julio_down_by_the_schoolyard,rock,0.0375391684540714,1.8844021494859714e-20,0.962460831545841
simon-and-garfunkel,scarborough_fair,rock,0.9999623339819882,6.513570097173677e-23,3.766601791917613e-05
simon-and-garfunkel,slip_sliding_away,rock,0.000113114553979628,6.377994852298644e-26,0.9998868854459965
simon-and-garfunkel,still_crazy_after_all_these_years,rock,4.331882444888983e-10,4.4727248979509975e-18,0.9999999995668531
simon-and-garfunkel,the_59th_street_bride_song_feeling_groovy,rock,0.4780220640626043,1.1542933354491997e-05,0.5219663930039931
simon-and-garfunkel,wake_up_little_suzie,rock,0.00017266606281689695,6.861488024532332e-18,0.9998273339372826
simon-and-garfunkel,for_emily_whenever_i_may_find_her,rock,0.019644745076118023,2.9403900043478793e-13,0.9803552549235652
simon-and-garfunkel,kathys_song,rock,0.9728677719572969,1.523318141545768e-20,0.02713222804279753
simon-and-garfunkel,the_59th_street_bridge_song_feelin_groovy,rock,0.9999652237785378,3.477431395107265e-05,1.9075552361232674e-09
simon-and-garfunkel,hey_schoolgirlblack_slacks,rock,0.4224983539993045,0.00010352709947600922,0.5773981189012324
simon-and-garfunkel,7_olock_newssilent_night,rock,0.9999897517411587,2.0691679227974197e-25,1.0248258696208046e-05
simon-and-garfunkel,a_poem_on_the_underground_wall,rock,0.9896482624232911,2.4849167577902993e-19,0.010351737576668001
simon-and-garfunkel,a_simple_desultory_philippic_or_how_i_was_robert,rock,0.2506772385802318,2.6820705370954935e-13,0.749322761419603
simon-and-garfunkel,cloudy,rock,0.9999726392002795,3.0377120786243705e-14,2.736079973070681e-05
simon-and-garfunkel,flowers_never_bend_with_the_rainfall,rock,0.9999999939736881,1.9846219318923362e-26,6.02639373596357e-09
simon-and-garfunkel,patterns,rock,0.9999941004183569,2.780338663928733e-23,5.8995817468765096e-06
simon-and-garfunkel,the_big_bright_green_pleasure_machine,rock,0.9999966794333084,2.1668493575030906e-15,3.32056662217703e-06
simon-and-garfunkel,the_dangling_conversation,rock,0.9999939078437855,1.0247640545638925e-27,6.092156256868021e-06
simon-and-garfunkel,a_most_peculiar_man,rock,0.0017654272027135317,3.2378245685001863e-15,0.998234572797186
simon-and-garfunkel,blessed,rock,0.999995972714411,7.02892472596387e-18,4.027285632116168e-06
simon-and-garfunkel,leaves_that_are_green,rock,0.0855181982526977,1.0870191813782494e-20,0.9144818017473674
simon-and-garfunkel,richard_cory,rock,0.010156611127020078,6.134661938894138e-22,0.989843388873073
simon-and-garfunkel,somewhere_they_cant_find_me,rock,0.5932458151612078,5.5924081695014e-25,0.4067541848388744
simon-and-garfunkel,weve_got_a_groovy_thin_goin,rock,3.909428341043752e-05,3.9634938822377967e-22,0.9999609057165328
simon-and-garfunkel,bleeker_street,rock,0.9999890222200087,2.7749713666088753e-12,1.0977777182815205e-05
simon-and-garfunkel,go_tell_it_on_the_mountain,rock,4.136223545746213e-08,3.489338730491086e-24,0.9999999586377735
simon-and-garfunkel,he_was_my_brother,rock,0.0020524804032205917,6.635385093615783e-13,0.9979475195960783
simon-and-garfunkel,last_night_i_had_the_strangest_dream,rock,0.5649930567483546,3.673602059574912e-17,0.4350069432516451
simon-and-garfunkel,peggyo,rock,0.9988281624330511,5.063057303181759e-24,0.0011718375669970426
simon-and-garfunkel,sparrow,rock,0.9999999542085344,2.421907325532362e-22,4.579152460648442e-08
simon-and-garfunkel,the_sun_is_burning,rock,0.9999987858698755,7.4811484261052e-33,1.2141300826208978e-06
simon-and-garfunkel,the_times_are_achangin,rock,0.9999999987012416,4.270810754454566e-29,1.2987617438583987e-09
simon-and-garfunkel,wendesday_morning_3_am,rock,0.7446577252012626,4.0048430513178147e-19,0.25534227479865024
simon-and-garfunkel,you_can_tell_the_world,rock,0.1738088062358667,4.511009941843287e-39,0.8261911937643196
sugarland,run,country,1.8363919788264874e-05,3.3715812370263627e-14,0.9999816360802
sugarland,life_in_a_northern_town,country,1.1425717408283699e-43,1.0,4.2243542182567936e-23
sugarland,stuck_like_glue,country,1.3163956346301704e-13,1.7872222207727172e-50,1.0
sugarland,stand_up,country,0.5231872126002294,3.602523928697911e-23,0.47681278739970484
sugarland,gold__green,country,7.785394527701668e-09,4.221540859997689e-29,0.999999992214498
sugarland,maybe_baby_new_years_day,country,1.6884360815740886e-21,1.5274012204762583e-43,1.0
sugarland,incredible_machine,country,0.02067284586636753,1.388721744620588e-13,0.9793271541335015
sugarland,all_we_are,country,0.9777696825955927,3.541449195177292e-24,0.022230317404295288
sugarland,every_girl_like_me,country,6.503906822185404e-18,1.7586840193839055e-23,1.0
sugarland,blood_on_snow,country,3.675010775946262e-15,1.839698083280137e-34,1.0
sugarland,come_on_get_higher,country,1.5365219004962434e-09,1.6051278761822385e-36,0.9999999984634087
sugarland,tonight,country,0.0003232565901800468,2.6223013429185576e-33,0.9996767434098679
sugarland,sex_on_fire,country,0.019482828642261356,1.9888365601636714e-12,0.9805171713557244
sugarland,little_miss,country,5.953148326175276e-15,3.8645713308098273e-48,1.0
sugarland,circle,country,0.9077093073398349,1.5121343106266099e-22,0.09229069266015752
sugarland,gotta_be_something_more,country,4.099816885561569e-13,8.868300871644614e-24,0.9999999999995453
sugarland,nightswimming,country,0.0007276299186114389,6.870048223681511e-08,0.9992723013808978
sugarland,wide_open,country,0.9999999999897682,1.7517328029868893e-13,9.948743650462761e-12
sugarland,city_of_silver_dreams,country,4.86726767764231e-08,3.663322558103737e-24,0.9999999513272554
sugarland,i_wont_cry,country,0.00023060883262430027,5.828963397807954e-30,0.9997693911673179
sugarland,irreplaceable,country,5.5280527898106753e-17,2.235480379349779e-34,1.0
sugarland,coming_home,country,1.8728686606419032e-08,2.2202230164315875e-24,0.9999999812712306
sza,once_upon_a_high,hip-hop,1.4934781903144276e-25,6.382275359070908e-08,0.9999999361773482
sza,u_r,hip-hop,0.3180004606664938,0.005258479509442208,0.6767410598240716
sza,bed,hip-hop,0.9992046058026643,2.4707812186554605e-23,0.000795394197442296
sza,time_travel_undone,hip-hop,0.7886624033285035,0.0003994106942139996,0.21093818597725905
sza,aftermath,hip-hop,0.01421386430659127,2.279729302045984e-21,0.9857861356933906
sza,sobriety,hip-hop,8.719497815891163e-15,0.8599640239957963,0.1400359760042188
sza,teen_spirit,hip-hop,4.135044956310431e-10,0.0003403378805990373,0.9996596617058936
sza,crack_dreams,hip-hop,0.03017156623128096,0.10653842354446268,0.8632900102242155
sza,the_odyssey,hip-hop,0.0007315726768659324,1.0740136110224785e-08,0.9992684165829412
sza,kismet,hip-hop,0.7168485033192478,0.05476178948684774,0.2283897071939312
sza,euphraxia,hip-hop,0.5669507351490379,7.968158843758831e-07,0.4330484680351016
sza,advil,hip-hop,4.551046227944654e-07,2.641580297126117e-13,0.9999995448950939
sza,terror_dome,hip-hop,0.013440818943465781,1.1469725298637896e-05,0.9865477113312737
sza,pray,hip-hop,0.18637616772854224,1.4013976742168967e-07,0.8136236921316835
sza,divinity,hip-hop,1.9176504685563077e-16,1.7123268532633083e-37,1.0
sza,quicksand,hip-hop,4.215922184345301e-12,9.406033740455146e-18,0.9999999999959073
sza,icemoon,hip-hop,0.02137187727599557,0.0003358178861494965,0.9782923048378319
sza,icemoon,hip-hop,0.02137187727599557,0.0003358178861494965,0.9782923048378319
sza,country,hip-hop,2.8852449771215594e-16,1.6625888604065645e-22,1.0
sza,castles,hip-hop,0.00047202336383544123,2.151104260331888e-06,0.999525825531891
sza,wings,hip-hop,0.4337829426402366,2.5633306022798623e-08,0.5662170317264852
the-beatles,not_a_second_time,rock,0.7721201663115085,5.258125258777579e-15,0.22787983368845993
the-beatles,theres_a_place_ep,rock,0.0026466416013076984,5.6503420680549465e-14,0.99735335839865
the-beatles,a_taste_of_honey_ep,rock,0.8070424592311376,2.0241097679581744e-17,0.19295754076886162
acdc,dt,rock,0.6466570715459814,0.0654443213614677,0.28789860709255183
the-beatles,medley_kansas_cityhey_hey_hey_hey,rock,0.9863384586150612,7.781738119984923e-14,0.013661541384961314
the-beatles,any_time_at_all,rock,3.2642992924879785e-05,1.502256473773618e-22,0.9999673570071657
the-beatles,im_just_happy_to_dance_with_you,rock,0.347945631020738,2.0275215426216762e-20,0.6520543689791699
the-beatles,all_my_loving,rock,0.0010158671947692243,1.6556203839919948e-27,0.9989841328051955
the-beatles,the_fool_on_the_hill,rock,5.3123656697653296e-11,1.1934828847975273e-33,0.9999999999467946
the-beatles,dear_prudence,rock,0.9984287445402988,5.405657812493551e-29,0.0015712554597531888
the-beatles,obladi,rock,1.0,6.726891514613126e-30,2.2715186297650095e-17
the-beatles,love_you_to,rock,0.0010556234109000038,1.1810773038593602e-14,0.9989443765891061
the-beatles,free_as_a_bird,rock,0.0008618884402815368,2.342540321618829e-15,0.9991381115597412
the-beatles,good_morning_good_morning,rock,2.2422325458112617e-12,6.740442286837181e-35,0.9999999999977263
the-beatles,here_comes_the_sun,rock,1.5151589120627306e-08,1.4084145119877469e-42,0.9999999848485005
the-beatles,nowhere_man,rock,2.890883353042338e-09,4.639817116111384e-25,0.9999999971091711
the-beatles,boys,rock,0.9416751256782598,1.3116546028199916e-15,0.058324874321648894
the-beatles,while_my_guitar_gently_weeps,rock,0.0015745543465335214,9.775974202381412e-14,0.9984254456533334
the-beatles,ask_me_why_ep,rock,0.015406816771314905,3.1469191100890645e-19,0.9845931832286975
the-beatles,norwegian_wood_this_bird_has_flown,rock,3.035455518127172e-07,2.003028193689953e-10,0.999999696254168
the-beatles,matchbox,rock,1.14536477868284e-09,8.23886004276512e-24,0.9999999988547188
the-beatles,i_should_have_known_better,rock,0.0003345846837968525,2.3333638026629848e-20,0.999665415316209
the-beatles,got_to_get_you_into_my_life,rock,1.5629966102701167e-05,1.2074931853066142e-23,0.999984370033921
the-beatles,come_and_get_it,rock,0.46154004642841545,2.5578713910973075e-15,0.5384599535715651
the-beatles,im_a_loser,rock,0.9999359806697671,1.2017076081934046e-19,6.401933015111397e-05
the-beatles,fixing_a_hole,rock,0.3003694455312122,4.005363067907561e-18,0.6996305544687899
the-beatles,penny_lane,rock,0.0010612195334575366,5.71940921421435e-23,0.9989387804666093
the-beatles,girl,rock,1.6137289256778923e-09,1.513155617339939e-17,0.999999998386329
the-beatles,sgt_peppers_lonely_hearts_club_band,rock,0.9990369251800945,2.2953939643336526e-23,0.0009630748199141476
the-beatles,think_for_yourself,rock,0.0025360320253306526,3.7701595897917655e-23,0.9974639679745706
the-beatles,rock_and_roll_music,rock,1.238823974180376e-11,3.4861111004532705e-31,0.9999999999877218
the-beatles,strawberry_fields_forever,rock,0.0001733778329022292,1.1685686870662196e-18,0.9998266221671204
the-beatles,hallelujah_i_love_her_so,rock,9.585809670515102e-11,7.915623155050005e-15,0.999999999904162
the-beatles,taxman,rock,0.19060539797406564,7.357423706997303e-07,0.809393866283531
the-beatles,your_mother_should_know,rock,0.999999985757313,2.3200092734061953e-16,1.4242768995144545e-08
the-beatles,love_me_do_ep,rock,0.4588624026710996,2.4770074883756386e-14,0.541137597328884
the-beatles,mean_mr_mustard,rock,0.14945576803238794,8.425881173012979e-08,0.8505441477087686
the-beatles,michelle,rock,0.9999999997698978,3.597474447713681e-14,2.3011671712417065e-10
the-beatles,junk,rock,0.021004653963536835,2.6377054147706037e-10,0.9789953457726364
the-beatles,maggie_mae,rock,0.9100509706554498,0.00014125989238045707,0.08980776945218376
the-beatles,the_end,rock,0.5351421604991263,9.307806130422104e-07,0.4648569087202704
the-beatles,oh_darling,rock,0.9995850805627253,1.1116845496782407e-22,0.00041491943726981706
the-beatles,back_in_the_ussr,rock,9.049357558573481e-05,6.439008358075829e-21,0.9999095064245193
the-beatles,komm_gib_mir_deine_hand,rock,1.0,8.009456404899313e-23,4.438897667767235e-18
the-beatles,eight_days_a_week,rock,3.2430219411745986e-11,6.648712778908872e-21,0.9999999999674856
the-beatles,paperback_writer,rock,0.9999999998053681,9.778952621678356e-16,1.9455865598513024e-10
the-beatles,lucy_in_the_sky_with_diamonds,rock,0.9964765171777014,4.7305559208112236e-11,0.0035234827748843968
the-beatles,the_word,rock,0.037456862516417576,2.975298597274374e-17,0.9625431374835492
the-beatles,sexy_sadie,rock,0.08773546544479176,1.011692335736702e-09,0.9122645335434695
the-beatles,she_came_in_through_the_bathroom_window,rock,3.406133718142004e-09,1.0670693321712465e-11,0.9999999965831421
the-beatles,she_said_she_said,rock,7.675161440952816e-07,4.4445460875609813e-13,0.9999992324834001
the-beatles,something,rock,0.001394833160359004,1.4302553834947478e-08,0.9986051525370581
the-beatles,tell_me_why_ep,rock,0.9984743434456395,2.0433473650551936e-17,0.001525656554452396
the-beatles,this_boy,rock,0.009116582508836804,5.771323291235857e-09,0.9908834117198625
the-beatles,i_need_you_harrison,rock,0.08966984230645267,3.055008794360083e-11,0.9103301576629984
the-beatles,jazz_piano_song,rock,0.9664971123640523,0.001511888277109889,0.031990999358839686
the-beatles,riding_on_a_bus,rock,0.1646452624505813,2.3289249607803648e-12,0.8353547375471838
the-beatles,money_thats_what_i_want_ep,rock,1.5059004925005686e-08,0.999999867548249,1.1739279887095572e-07
the-beatles,misery_ep,rock,0.9999980255647808,7.887094424212897e-22,1.974435268774002e-06
the-beatles,the_beatles__in_my_life,rock,0.026368584076480416,1.79390693922171e-13,0.9736314159233158
the-beatles,blue_jay_way,rock,0.9149265863549985,1.182039343212009e-25,0.0850734136450056
the-beatles,birthday,rock,0.01373338214553136,2.961529770016346e-10,0.9862666175582717
the-beatles,act_naturally,rock,2.5658628069615183e-05,9.880877022336157e-19,0.9999743413720319
the-beatles,no_reply,rock,0.04733193358355048,8.731345891546296e-18,0.9526680664164986
the-beatles,you_like_me_too_much,rock,9.430144615370394e-09,3.926390873788251e-20,0.9999999905699042
the-beatles,please_mr_postman,rock,0.9999999983506314,2.571672259767633e-28,1.6491842970949272e-09
the-beatles,please_mister_postman,rock,0.9732548884790637,5.982538733119124e-17,0.026745111521046406
the-beatles,the_night_before,rock,0.7523815774338442,7.499226094725747e-27,0.24761842256611286
the-beatles,within_you_without_you,rock,0.9968549793697631,3.3366591481149807e-25,0.003145020630235239
the-beatles,roll_over_beethoven_ep,rock,5.822233966578507e-06,3.439769851522496e-26,0.9999941777661078
the-beatles,run_for_your_life,rock,8.352498301567058e-13,1.1975669615123293e-30,0.9999999999990905
the-beatles,thatll_be_the_day,rock,3.5387048714591187e-08,7.426993357083208e-40,0.9999999646129261
the-beatles,twist_and_shout,rock,4.293517041243246e-09,2.5166313283624193e-17,0.9999999957065029
the-beatles,with_a_little_help_from_my_friends,rock,6.185314668592595e-09,9.397857051434477e-34,0.9999999938147539
the-beatles,yesterday,rock,0.2152663223479003,7.408454411268233e-19,0.7847336776521372
the-beatles,you_know_my_name_look_up_the_number,rock,1.7996673638914333e-05,0.9996731809238599,0.00030882240268530084
the-beatles,things_we_said_today,rock,1.0295164380671639e-05,2.3378472071075043e-33,0.9999897048355881
the-beatles,do_you_want_to_know_a_secret,rock,0.810459069743133,1.0838665265049752e-13,0.18954093025680116
the-carters,boss,hip-hop,6.46671662706718e-57,1.0,4.107239155008034e-27
the-carters,black_effect,hip-hop,2.927640128039606e-35,1.0,2.4620729698251835e-22
the-carters,lovehappy,hip-hop,3.000024528466867e-23,1.7804642396367726e-12,0.999999999998181
the-carters,nice,hip-hop,1.0508978796646605e-53,1.0,3.7287241047852877e-32
the-carters,friends,hip-hop,1.609985696941201e-88,1.0,4.161312218328302e-41
the-carters,heard_about_us,hip-hop,1.0625087243656133e-40,1.0,2.921246638545147e-26
the-carters,summer,hip-hop,4.173804450690687e-25,6.820156191729683e-39,1.0
the-carters,713,hip-hop,9.077918633731397e-27,0.9999999998867679,1.1321941593997348e-10
the-carters,apesht,hip-hop,1.4026978496439332e-83,1.0,1.3215921148099127e-46
the-carters,apesht,hip-hop,1.4026978496439332e-83,1.0,1.3215921148099127e-46
the-carters,apesht,hip-hop,1.4026978496439332e-83,1.0,1.3215921148099127e-46
the-lumineers,ophelia,rock,0.06916745155658806,7.62269403670519e-16,0.930832548443317
the-lumineers,white_lie,rock,2.4155264648963048e-05,2.0616960613773526e-16,0.9999758447352405
the-lumineers,charlie_boy,rock,0.018014892970114688,1.3619936251491666e-10,0.9819851068936672
the-lumineers,flapper_girl,rock,3.492394157452415e-14,9.845116662120706e-25,1.0
the-lumineers,everyone_requires_a_plan,rock,0.0002698237466759182,1.315226312996158e-05,0.9997170239902156
the-lumineers,long_way_from_home,rock,0.34572098501378906,1.905769968758542e-05,0.6542599572865387
the-lumineers,ho_hey,rock,0.8864902225734178,1.309921051294994e-12,0.11350977742522389
the-lumineers,this_must_be_the_place_naÃÂ¯ve_melody,rock,0.0012851368579232187,2.479253693715324e-19,0.9987148631419794
the-lumineers,submarines,rock,0.9998454069299014,1.2508050165201831e-13,0.00015459307001396402
the-lumineers,in_the_light,rock,1.460843719304814e-05,3.02407020823758e-18,0.9999853915628115
the-lumineers,gun_song,rock,0.0008425758157504554,3.139650056471536e-08,0.9991573927877242
the-lumineers,slow_it_down,rock,1.357723296413038e-11,1.9692192997156188e-25,0.9999999999863576
the-lumineers,darlene,rock,0.014606971232379296,1.5034845593896032e-11,0.9853930287526178
the-lumineers,dead_sea,rock,0.9999655949752778,1.7274611999995974e-33,3.440502471544793e-05
the-lumineers,cleopatra,rock,5.098201441522848e-06,1.1092317203689958e-26,0.9999949017986083
the-lumineers,elouise,rock,0.9999875676863642,8.857443319427166e-18,1.243231368239824e-05
the-lumineers,blue_christmas,rock,2.1174869266731425e-17,2.7320053072615234e-31,1.0
g-eazy,interlude,hip-hop,0.6466570715459814,0.0654443213614677,0.28789860709255183
the-lumineers,gale,rock,0.04139802958120115,7.783842044707357e-21,0.9586019704187503
the-lumineers,subterranean_homesick_blues_feat_andrew_bird,rock,0.00027904183197594457,9.355614256542879e-13,0.9997209581668731
the-lumineers,dont_wanna_go,rock,1.2988740322884586e-05,7.261386776716831e-13,0.9999870112590076
